work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
228	gallica_btv1b86001887	Le tiers livre de Amadis de Gaule , contenant les guerres &amp;amp; discordz, qui survidrent [sic] en la Grand Bretaigne, &amp;amp; es environs, a l'occasion du maulvais conseil que receut le roy Lysuart...	1542	none	none	cb36127679d	cb36127679d	Le tiers livre de Amadis de Gaule , contenant les guerres &amp;amp; discordz, qui survidrent [sic] en la Grand Bretaigne, &amp;amp; es environs, a l'occasion du maulvais conseil que receut le roy Lysuart...	1542	cb36127679d, cb36127681z
229	gallica_bpt6k54553x	Le Tresor des Amadis. Contenant les epitres, complaintes, concions, harangues, deffis, &amp;amp; cartels : recueillis des douze livres d'Amadis de Gaule pour servir d'exemple à ceux qui désirent apprendre à bien écrire missives ou parler françois...	1560	none	none	NA	cb332393222	Le Tresor des Amadis. Contenant les epitres, complaintes, concions, harangues, deffis, &amp;amp; cartels : recueillis des douze livres d'Amadis de Gaule pour servir d'exemple à ceux qui désirent apprendre à bien écrire missives ou parler françois...	1560	cb332393222, cb33239321q
230	NA	NA	NA	none	none	NA	cb335497206	Le troisiesme livre de Primaleon de Grece, fils de Palmeron d'Olive, Empereur de Constantinople. Auquel les faits heroyques mariages &amp;amp; merveilleuses amours d'iceluy sont tant bien deduites &amp;amp; exprimees que le lecteur, outre le profit, n'en peut recueillir sinon plaisir &amp;amp; contentement. Traduit d' Espagnol en François.	1579	cb335497206, cb30221837x
231	gallica_bpt6k1525965x	Le troisiesme livre d'Amadis de Gaule mis en francoys par le seigneur des Essars Nicolas de Herberay,...	1550	none	none	cb35782472c	cb35782472c	Le troisiesme livre d'Amadis de Gaule mis en francoys par le seigneur des Essars Nicolas de Herberay,...	1550	cb35782472c
232	gbooks_t6ESAAAAYAAJ	Le voyage du puys Sainct Patrix auquel lieu on voit les peines de purgatoire et aussi les joyes de paradis	1867	none	none	NA	cb336490851	Le Voyage du Puys Sainct Patrix auquel lieu on voit les peines de Purgatoire. Et aussi les jōyes de Paradis. - (A la fin :) Cy finist le voyage du Puys sainct Patrix. Imprime a Lyon sur le Rosne par Claude Nourry, L'an mil cinq cens et six le XX jour d'octobre	1506	cb336490851
233	gbooks_1_Z815NLtbQC	Le Voyage et navigation des isles incogneuës par Bringuenarille cousin germain de fesse pinte, contenant choses merueilleuses et difficilles [par Jehan d'Abundance ?]	1574	none	none	NA	cb33649159r	Le voyage et navigation des isles incogneues, contenant choses merveilleuses et fort difficilles à croire, toutesfois joyeuses et recreatives	1556	cb33649159r, cb33649160z
234	gallica_bpt6k111062h	Les Cent nouvelles nouvelles	1486	none	none	cb307448190	cb307448190	Les Cent nouvelles nouvelles	1486	cb307448190, cb33290248j, cb33290248j, cb33290249w, cb361228861
234	gallica_bpt6k111063w	Les Cent nouvelles nouvelles	1499	none	none	cb33290248j	cb307448190	Les Cent nouvelles nouvelles	1486	cb307448190, cb33290248j, cb33290248j, cb33290249w, cb361228861
234	gallica_bpt6k1511324d	Les Cent nouvelles nouvelles	1498	none	none	cb33290248j	cb307448190	Les Cent nouvelles nouvelles	1486	cb307448190, cb33290248j, cb33290248j, cb33290249w, cb361228861
234	gallica_bpt6k87131389	Les Cent nouvelles nouvelles	1486	none	none	cb307448190	cb307448190	Les Cent nouvelles nouvelles	1486	cb307448190, cb33290248j, cb33290248j, cb33290249w, cb361228861
234	gallica_bpt6k8713289z	Les Cent nouvelles nouvelles	1499	none	none	cb33290248j	cb307448190	Les Cent nouvelles nouvelles	1486	cb307448190, cb33290248j, cb33290248j, cb33290249w, cb361228861
234	gallica_btv1b86000684	Les cent nouvelles nouvelles . Contenant en soy cent chapitres et hystoires ou nouveaulx comptes plaisans et recreatiz pour deviser en toutes compaignies	1505	none	none	cb33290249w	cb307448190	Les Cent nouvelles nouvelles	1486	cb307448190, cb33290248j, cb33290248j, cb33290249w, cb361228861
235	gallica_bpt6k1231015	Les contes du monde adventureux où sont récitées plusieurs belles histoires mémorables et propres pour resjouir la compagnie et éviter mélancholie, par A. D. S. D.	1595	none	none	NA	cb33325323d	Les contes du monde adventureux où sont récitées plusieurs belles histoires mémorables et propres pour resjouir la compagnie et éviter mélancholie, par A. D. S. D.	1595	cb33325323d
236	gallica_bpt6k15186340	Les Croniques admirables du puissant roy Gargantua , ensemble comme il eut à femme la fille du roy de Utopie nommée Badebec, de laquelle il eut ung filz nommé Pantagruel, lequel fut roy des Dipsodes et des Amanrottes [sic]. Et comment il mit à fin ung grant géan nommé Gallimassue	1534	none	none	cb31167631j	cb31167631j	Les Croniques admirables du puissant roy Gargantua , ensemble comme il eut à femme la fille du roy de Utopie nommée Badebec, de laquelle il eut ung filz nommé Pantagruel, lequel fut roy des Dipsodes et des Amanrottes [sic]. Et comment il mit à fin ung grant géan nommé Gallimassue	1534	cb31167631j
237	gallica_bpt6k850106d	Les faitz et prouesses du noble et vaillant chevalier Jourdain de Blaves filz de Girard de Blaves lequel en son vivant conquesta plusieurs royaulmes sur les sarrazins...	1520	none	none	cb33442607v	cb33442607v	Les faitz et prouesses du noble et vaillant chevalier Jourdain de Blaves filz de Girard de Blaves lequel en son vivant conquesta plusieurs royaulmes sur les sarrazins...	1520	cb33442607v
237	gallica_bpt6k853155k	Les faitz et prouesses du noble et vaillant chevalier Jourdain de Blaves filz de Girard de Blaves lequel en son vivant conquesta plusieurs royaulmes sur les sarrazins...	1520	none	none	cb33442607v	cb33442607v	Les faitz et prouesses du noble et vaillant chevalier Jourdain de Blaves filz de Girard de Blaves lequel en son vivant conquesta plusieurs royaulmes sur les sarrazins...	1520	cb33442607v
238	gallica_btv1b86001746	Les faiz du tresvaillant et renomme chevalier Tristan	1489	none	none	cb33631875s	cb33631875s	Les faiz du tresvaillant et renomme chevalier Tristan	1489	cb33631875s
238	gallica_btv1b8600175m	Les faiz du tresvaillant et renomme chevalier Tristan	1489	none	none	cb33631875s	cb33631875s	Les faiz du tresvaillant et renomme chevalier Tristan	1489	cb33631875s
239	gallica_bpt6k15114826	Les gestes et faictz merveilleux du noble Huon de Bordeaulx, per de France, duc de Guyenne . Nouvellement redige en bon francoys : et imprime nouvellement a Paris	1543	none	none	cb334242848	cb334242848	Les gestes et faictz merveilleux du noble Huon de Bordeaulx, per de France, duc de Guyenne . Nouvellement redige en bon francoys : et imprime nouvellement a Paris	1543	cb334242848
240	NA	Les gestes, faits et notables conquestes du preux, hardy et redouté chevalier Geoffroy à la grande dent. Seigneur de Lusignan,... avec l'aventure qui survint au roi d'Arménie de veiller l'épervier	1597	none	none	cb33404869m	cb33404869m	Les gestes, faits et notables conquestes du preux, hardy et redouté chevalier Geoffroy à la grande dent. Seigneur de Lusignan,... avec l'aventure qui survint au roi d'Arménie de veiller l'épervier	1597	cb33404869m
240	NA	Le Selisandre de M. Du Bail	1638	none	none	NA	cb33404869m	Les gestes, faits et notables conquestes du preux, hardy et redouté chevalier Geoffroy à la grande dent. Seigneur de Lusignan,... avec l'aventure qui survint au roi d'Arménie de veiller l'épervier	1597	cb33404869m
241	gbooks__DhTAAAAcAAJ	Les Grandes et inestimables cronicques: du grant et enorme geant Gargantua	1845	none	none	NA	cb33301380v	Les Grandes et inestimables chronicques du grant et énorme géant Gargantua, contenant sa généalogie, la grandeur et force de son corps. Aussi les merveillieux faictz d'armes qu'il fist pour le roy Artus, comme verrez cy après. Imprimé novellement	1532	cb33301380v
242	gallica_bpt6k6586705z	Les grandes proesses du tres vaillant noble et excellent chevalier Tristan filz du noble roy Meliadus de Leonnoys et chevalier de la table ronde...	1533	none	none	cb33631880c	cb33631880c	Les grandes proesses du tres vaillant noble et excellent chevalier Tristan filz du noble roy Meliadus de Leonnoys et chevalier de la table ronde...	1533	cb33631880c
243	gallica_bpt6k790357	Les Joyeuses aventures et nouvelles récréations contenant plusieurs comtes [sic] et facétieux devis. Reveu et augmenté de nouveau	1582	none	none	NA	cb330589398	Les Joyeuses aventures et nouvelles récréations contenant plusieurs comtes [sic] et facétieux devis. Reveu et augmenté de nouveau	1582	cb330589398
245	gallica_btv1b8600076p	Les merveilleux faictz du preux et vaillant chevalier Artus de Bertaigne. Et les grandes adventures ou il sest trouve en son temps	1543	none	none	cb33248051s	cb33248051s	Les merveilleux faictz du preux et vaillant chevalier Artus de Bertaigne. Et les grandes adventures ou il sest trouve en son temps	1543	cb33248051s
246	gallica_btv1b8600078h	Les prophecies de Merlin	1512	none	none	cb33483799p	cb33483799p	Les prophecies de Merlin	1512	cb33483799p
247	gallica_bpt6k3138907	Les Prouesses et faictz du très preulx noble et vaillant Huon de Bordeaulx, per de France, duc de Guyenne, nouvellement redigé en bon françoys	1545	none	none	cb334242999	cb33424285m	Les prouesses et faictz merveilleux du noble Huon de Bordeaulx per de france duc de Guyenne Nouvellement redigé en bon francoys et imprime par le congie et previlege du roy nostre sire	1516	cb33424285m, cb334242999
248	gallica_bpt6k111065n	Les quatre fils Aymon	1497	none	none	cb33559790k	cb33559789c	Les Quatre fils Aymon	1485	cb33559789c, cb33559790k, cb33559787p
248	gallica_bpt6k8713303s	Les Quatre fils Aymon	1485	none	none	cb33559789c	cb33559789c	Les Quatre fils Aymon	1485	cb33559789c, cb33559790k, cb33559787p
248	gallica_bpt6k87133046	Les quatre fils Aymon	1497	none	none	cb33559790k	cb33559789c	Les Quatre fils Aymon	1485	cb33559789c, cb33559790k, cb33559787p
248	gallica_btv1b86000899	Les quatre filz Aymon, duc de Dordonne, c'est a scavoir Regnaut, Alard Guichard et Richard avec leur cousin Maugist...	1573	none	none	cb33559787p	cb33559789c	Les Quatre fils Aymon	1485	cb33559789c, cb33559790k, cb33559787p
249	gallica_btv1b86000543	Les Quinze joies de mariage - A la fin : Cy finist ce présent livre qui est dit les Quinze joyes de mariage	1479	none	none	cb30744840t	cb30744840t	Les Quinze joies de mariage - A la fin : Cy finist ce présent livre qui est dit les Quinze joyes de mariage	1479	cb30744840t, cb307448415
250	gbooks_ua85AAAAcAAJ	Les récréations Devis et Mignardises	1625	none	none	NA	cb33567213g	Les récréations, devis et mignardises : demandes et responces, que les amoureux font en l'amour. Avec le blason des herbes et fleurs pour faire les bouquets. Sonnets et dizains, fort convenables à ces devis, nouvellement faict au contentement et plaisir de tous vrais amans	1592	cb33567213g
251	gallica_btv1b86001249	Lhistoire de tres noble et chevaleureux prince Gerard conte de Nevers et de Rethel &amp;amp; de la tresvertueuse &amp;amp; treschaste princesse Euriant de Savoye samye	1526	none	none	cb33403735s	cb33403735s	Lhistoire de tres noble et chevaleureux prince Gerard conte de Nevers et de Rethel &amp;amp; de la tresvertueuse &amp;amp; treschaste princesse Euriant de Savoye samye	1526	cb33403735s
252	gallica_bpt6k111059t	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	none	none	cb30874788b	cb30874788b	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	cb30874788b
252	gallica_bpt6k111060r	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	none	none	cb30874788b	cb30874788b	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	cb30874788b
252	gallica_bpt6k87131337	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	none	none	cb30874788b	cb30874788b	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	cb30874788b
252	gallica_bpt6k8713134n	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	none	none	cb30874788b	cb30874788b	Livre fait et composé à la mémoire des vertueux fais et gestes de plusieurs nobles et excellentz chevaliers... spécialement à la louenge... du très vaillant chevalier Lancelot du Lac...	1488	cb30874788b
253	NA	NA	NA	none	none	NA	cb35946291k	Lordonnance de la bataille faicte a Syrizoles en Piedmond  , avec la deffaicte des Espaignolz. Avec le nombre des capitaines, tant prins que tuez	1544	cb35946291k
254	gallica_bpt6k15202597	Meliadus de Leonnoys. Ou present volume sont contenus les nobles faictz darmes du vaillant roy Meliadus de Leonnoys...	1533	none	none	cb334787223	cb33478721r	Meliadus de Leonnoys . Ou present volume sont contenus les nobles faictz d'armes du vaillant roy Meliadus de Leonnoys : Ensemble plusieurs autre nobles proesses de Chevalerie...	1528	cb33478721r, cb334787223
254	gallica_bpt6k1525707s	Meliadus de Leonnoys . Ou present volume sont contenus les nobles faictz d'armes du vaillant roy Meliadus de Leonnoys : Ensemble plusieurs autre nobles proesses de Chevalerie...	1528	none	none	cb33478721r	cb33478721r	Meliadus de Leonnoys . Ou present volume sont contenus les nobles faictz d'armes du vaillant roy Meliadus de Leonnoys : Ensemble plusieurs autre nobles proesses de Chevalerie...	1528	cb33478721r, cb334787223
255	gbooks_rv9vEWw5UKYC	Nouveaux récits ou comptes moralisez, joinct à chacun le sens mora	1573	none	none	NA	cb33510107j	Nouveaux récits ou comptes moralisez, joinct à chacun le sens mora	1573	cb33510107j, cb31240656z
256	NA	NA	NA	none	none	NA	cb36823018s	Obsecro en françoys et le O intemerata avec une autre oraison de Nostre dame et les douze vendredis blancs avec le service que l'on doit dire à chascun desdits vendredis	1527	cb36823018s
